,text,intent,domain,dataset
491,which airlines are represented in the database,airline,atis,train
494,what flights are there from new york city to las vegas,flight,atis,train
495,is there ground transportation from san diego airport to the downtown area,ground_service,atis,train
496,shortest morning flights from cincinnati to tampa,flight,atis,train
497,what 's the last flight from houston to dallas,flight,atis,train
498,is there a flight from charlotte to newark on tuesday evening,flight,atis,train
499,what is airline us,airline,atis,train
500,what 's the lowest round trip fare from dallas to atlanta,airfare,atis,train
501,find me the earliest flight from boston to atlanta on any day of the week,flight,atis,train
502,display all flights from boston to baltimore on july thirty first,flight,atis,train
503,economy fares new york to miami round trip,airfare,atis,train
504,i need to fly from boston to denver on to san francisco and back,flight,atis,train
505,i wish to book a flight from pittsburgh to atlanta coach discount fare,flight,atis,train
506,show me flights to dallas from san francisco and atlanta and pittsburgh,flight,atis,train
507,tell me distance from orlando airport to the city,distance,atis,train
508,hi i need to get a flight from memphis to salt lake city departing before 10 am,flight,atis,train
510,i would like a flight from philadelphia to dallas arrive dallas about 12 noon,flight,atis,train
511,us air next wednesday from cleveland to miami,flight,atis,train
512,could you please find me the cheapest one way fare from boston to philadelphia,airfare,atis,train
513,i 'd like a flight from detroit to st. petersburg for tuesday,flight,atis,train
514,return from miami to new york on tower air on saturdays,flight,atis,train
515,show me ground transportation in san francisco,ground_service,atis,train
516,please give me the earliest flight tomorrow from st. petersburg to milwaukee,flight,atis,train
517,i need ground transportation in dallas please show me what 's available,ground_service,atis,train
518,what 's fare code yn,abbreviation,atis,train
519,the cheapest flights from atlanta to philadelphia that arrive after 12 pm on a tuesday,flight,atis,train
520,is there an early morning delta airlines flight between boston and washington,flight,atis,train
521,what flights from orlando to tacoma on saturday,flight,atis,train
523,give me flights from chicago to seattle on saturday morning,flight,atis,train
524,okay tell me what the earliest flight is that leaves between atlanta and denver,flight,atis,train
525,i want a flight from toronto to montreal that leaves early friday morning,flight,atis,train
526,what first class flights are available from denver to baltimore on july twenty fifth 1991,flight,atis,train
528,what 's the cheapest one way ticket from baltimore to atlanta,airfare,atis,train
529,a first class flight on american to san francisco on tuesday in the next week,flight,atis,train
530,what airlines fly between boston and san francisco and stop in denver,airline,atis,train
531,what 're the flights from new york city to las vegas that arrive on a sunday,flight,atis,train
532,flights on friday from newark to tampa,flight,atis,train
533,flights from san francisco august one,flight,atis,train
534,how many stops on continental 1765 from boston to san francisco,quantity,atis,train
535,on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between,flight,atis,train
536,i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,flight,atis,train
538,find me the latest flight leaving atlanta august seventh and arriving in denver,flight,atis,train
539,what 's the lowest one way fare from pittsburgh to denver,airfare,atis,train
540,show me flights from los angeles to pittsburgh on monday evening,flight,atis,train
541,show me the flights from san francisco to washington dc,flight,atis,train
542,show me flights from pittsburgh to philadelphia,flight,atis,train
544,what are the flights from orlando to kansas city,flight,atis,train
545,show me flights from san francisco to boston on thursday,flight,atis,train
546,sunday flights from new york city to las vegas,flight,atis,train
547,i need a flight from pittsburgh to new york leaving at 5 pm,flight,atis,train
548,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,aircraft,atis,train
549,give me the flights on december twenty seventh with the fares from indianapolis to orlando,flight,atis,train
550,show me all the us air flights leaving pittsburgh between 12 and 4 in the afternoon,flight,atis,train
551,i want a cheap from denver to atlanta,flight,atis,train
552,show all flights from miami to jfk,flight,atis,train
553,show me all flights from san francisco to pittsburgh on a monday,flight,atis,train
554,show me the earliest flight from boston to denver,flight,atis,train
555,i need a united airlines flight from denver to baltimore on saturday,flight,atis,train
556,what are the cheapest one way flights from denver to atlanta,flight,atis,train
557,all flights from boston to washington dc after 5 pm on november eleventh economy class,flight,atis,train
558,is there ground transportation in oakland,ground_service,atis,train
559,list united flights from denver to san francisco on wednesdays,flight,atis,train
560,what is the cheapest way to fly from denver to oakland,flight,atis,train
561,philadelphia to san francisco with one stop in dallas please,flight,atis,train
562,i would like to fly us air from orlando to cleveland in the late evening what do you have available,flight,atis,train
564,what are the latest flights that i can take from baltimore to boston,flight,atis,train
