,text,intent,domain,dataset
583,help me find new insurance providers,insurance_change,work,train
584,i would like to compare insurance plan options,insurance_change,work,train
585,i need a new house insurance plan,insurance_change,work,train
586,i want to get a new car insurance plan,insurance_change,work,train
587,i need new health insurance,insurance_change,work,train
588,i want a new policy with long-term care insurance,insurance_change,work,train
589,i want a new motorcycle insurance plan,insurance_change,work,train
590,how do i adjust my insurance policy,insurance_change,work,train
591,my insurance policy needs to be adjusted,insurance_change,work,train
592,i am in need of a switch to my insurance plan,insurance_change,work,train
593,walk me through on how to change my insurance,insurance_change,work,train
594,i wish to request a change in insurance plans,insurance_change,work,train
595,i would like to alter my insurance plan,insurance_change,work,train
596,i need to know how to change my insurance,insurance_change,work,train
597,i want to switch my insurance coverage,insurance_change,work,train
598,help me change my insurance,insurance_change,work,train
599,how do i replace my insurance,insurance_change,work,train
600,i need help finding my mobile phone,find_phone,utility,train
601,help me figure out where my cell phone is,find_phone,utility,train
602,give me a hand finding my mobile device,find_phone,utility,train
603,i can't find my cell and need help locating it,find_phone,utility,train
604,can you help me find my cell,find_phone,utility,train
605,"help, i cannot find my phone",find_phone,utility,train
606,i can't seem to find my phone,find_phone,utility,train
607,are you able to track a phone,find_phone,utility,train
608,my phone cannot be found,find_phone,utility,train
609,i have misplaced my phone,find_phone,utility,train
610,i don't know where i left my phone,find_phone,utility,train
611,i left my phone somewhere,find_phone,utility,train
612,i am looking for my phone,find_phone,utility,train
613,i need you to find my phone,find_phone,utility,train
614,please locate my phone,find_phone,utility,train
615,can you help me find my lost phone,find_phone,utility,train
616,i need help figuring out where my phone is,find_phone,utility,train
617,please help me figure out where my lost phone is,find_phone,utility,train
618,"please help me find my phone, because i lost it",find_phone,utility,train
619,"i lost my phone, can you help me find it",find_phone,utility,train
620,who has seen my cellphone,find_phone,utility,train
621,have you seen my cellphone,find_phone,utility,train
622,can you find my cellphone,find_phone,utility,train
623,find my cellphone,find_phone,utility,train
624,please help me find my phone,find_phone,utility,train
625,where my phone,find_phone,utility,train
626,where was the last place i had my phone,find_phone,utility,train
627,can you find my iphone,find_phone,utility,train
628,i can't find my phone,find_phone,utility,train
629,"call my phone, i can't find it",find_phone,utility,train
630,can you find my lost phone,find_phone,utility,train
631,do you know where my phone is,find_phone,utility,train
632,can you help me find my cellphone,find_phone,utility,train
633,can you call my cellphone,find_phone,utility,train
634,my phone is lost - can you help me find it,find_phone,utility,train
635,where is my phone,find_phone,utility,train
636,ai can you help me find my phone,find_phone,utility,train
637,"ai, i lost my phone, help me find it please",find_phone,utility,train
638,"ai, please help me find my phone",find_phone,utility,train
639,ai locate my phone,find_phone,utility,train
640,ai find my phone,find_phone,utility,train
641,how can i find my phone,find_phone,utility,train
642,"my phone is lost, can you help with that",find_phone,utility,train
643,i need to locate my phone,find_phone,utility,train
644,find out where my phone is,find_phone,utility,train
645,help me find my phone,find_phone,utility,train
646,locate my phone please,find_phone,utility,train
647,what is the location of my phone,find_phone,utility,train
648,my phone is currently lost,find_phone,utility,train
649,i don't remember where my phone is,find_phone,utility,train
650,locate my phone for me,find_phone,utility,train
651,the location of my phone is unknown to me,find_phone,utility,train
652,find my phone,find_phone,utility,train
653,i need to find my phone,find_phone,utility,train
654,please aid in my searching for my lost phone,find_phone,utility,train
655,please help me locate my phone,find_phone,utility,train
656,where did i last place my phone,find_phone,utility,train
657,can you assist me in locating my phone,find_phone,utility,train
658,is my phone in the house,find_phone,utility,train
659,i lost my phone and need help retrieving it,find_phone,utility,train
660,help me search for my phone,find_phone,utility,train
661,misplaced my phone,find_phone,utility,train
662,can you help locate my phone,find_phone,utility,train
663,"i need my phone, but can't find it",find_phone,utility,train
664,i lost my phone and need assistance,find_phone,utility,train
665,i don't know where my phone is,find_phone,utility,train
666,i can't find my phone do you know where it is,find_phone,utility,train
667,please tell me where my phone is,find_phone,utility,train
668,can you help me find my phone,find_phone,utility,train
669,do you know where my phone is located now,find_phone,utility,train
670,can you track the location of my phone,find_phone,utility,train
671,where can i find my phone,find_phone,utility,train
672,can you locate my phone,find_phone,utility,train
673,do you know where i left my phone,find_phone,utility,train
674,where is my phone now,find_phone,utility,train
675,"alexa, tell me the location of my phone",find_phone,utility,train
676,"siri, where is my iphone",find_phone,utility,train
