,text,intent,domain,dataset
552,mute speakers,audio_volume_mute,audio,train
553,will you please mute my speakers,audio_volume_mute,audio,train
554,mute speakers please,audio_volume_mute,audio,train
555,mute sound,audio_volume_mute,audio,train
556,quiet,audio_volume_mute,audio,train
557,sound off,audio_volume_mute,audio,train
558,silence for certain amount of hours,audio_volume_mute,audio,train
559,please you don't speak in eight to ten pm,audio_volume_mute,audio,train
560,mute,audio_volume_mute,audio,train
561,mute all responses now,audio_volume_mute,audio,train
562,be mute,audio_volume_mute,audio,train
563,shut up,audio_volume_mute,audio,train
564,don't make any sounds,audio_volume_mute,audio,train
565,turn sound off,audio_volume_mute,audio,train
566,silent mode on for the next three hours,audio_volume_mute,audio,train
567,cut off noise,audio_volume_mute,audio,train
568,touch the mute button,audio_volume_mute,audio,train
569,get yourself muted,audio_volume_mute,audio,train
570,be quiet,audio_volume_mute,audio,train
571,mute yourself until five pm,audio_volume_mute,audio,train
572,don't speak for a while,audio_volume_mute,audio,train
573,i've got a meeting by tonight seven pm please mute the music for an hour,audio_volume_mute,audio,train
574,quiet mode four hours,audio_volume_mute,audio,train
575,turn down the noise,audio_volume_mute,audio,train
576,please change the volume to mute,audio_volume_mute,audio,train
577,mute for the next hour please,audio_volume_mute,audio,train
578,please mute yourself,audio_volume_mute,audio,train
579,hey olly mute the speakers,audio_volume_mute,audio,train
580,mute the speakers,audio_volume_mute,audio,train
581,goodnight,audio_volume_mute,audio,train
582,it's quiet time,audio_volume_mute,audio,train
583,turn off speaker,audio_volume_mute,audio,train
584,mute yourself until i say otherwise,audio_volume_mute,audio,train
585,mute audio,audio_volume_mute,audio,train
586,don't talk until i ask you to,audio_volume_mute,audio,train
587,please be quiet for the next two hours,audio_volume_mute,audio,train
588,mute volume now,audio_volume_mute,audio,train
589,don't respond for fifty seconds,audio_volume_mute,audio,train
590,do not talk,audio_volume_mute,audio,train
591,quiet time,audio_volume_mute,audio,train
592,mute for one hour,audio_volume_mute,audio,train
593,please be silent,audio_volume_mute,audio,train
594,please do not respond,audio_volume_mute,audio,train
595,volume control,audio_volume_mute,audio,train
596,can you set radio to mute,audio_volume_mute,audio,train
597,please mute the television for one hour,audio_volume_mute,audio,train
598,can you please be muted for a while,audio_volume_mute,audio,train
599,i'm in a meeting please do not speak,audio_volume_mute,audio,train
600,turn the volume off,audio_volume_mute,audio,train
601,sound off please,audio_volume_mute,audio,train
602,i want you to mute,audio_volume_mute,audio,train
603,do not make any noise until morning alarm,audio_volume_mute,audio,train
604,mute for twenty minutes,audio_volume_mute,audio,train
605,stop the audio,audio_volume_mute,audio,train
606,turn up radio volume,audio_volume_up,audio,train
607,i can't hear you speak up,audio_volume_up,audio,train
608,Speak louder please,audio_volume_up,audio,train
609,increase the volume please,audio_volume_up,audio,train
610,please increase the volume of the current song,audio_volume_up,audio,train
611,adjust media volume up,audio_volume_up,audio,train
612,bring back talking after,audio_volume_up,audio,train
613,unmute my sound,audio_volume_up,audio,train
614,please increase volume in music player,audio_volume_up,audio,train
615,raise the volume of the speakers to fifty five percent,audio_volume_up,audio,train
616,Hey turn the volume high,audio_volume_up,audio,train
617,hello beef up the volume a little bit,audio_volume_up,audio,train
618,can you speak a little louder,audio_volume_up,audio,train
619,please raise the volume of speaker,audio_volume_up,audio,train
620,louder,audio_volume_up,audio,train
621,i cant hear a thing,audio_volume_up,audio,train
622,set the volume higher,audio_volume_up,audio,train
623,i need you to have the volume louder,audio_volume_up,audio,train
624,turn up the volume of my speakers,audio_volume_up,audio,train
625,please unmute the settings,audio_volume_up,audio,train
626,the volume of the music playing now should be raised,audio_volume_up,audio,train
627,raise the volume of the speakers,audio_volume_up,audio,train
628,turn my audio higher,audio_volume_up,audio,train
629,can you increase the volume of the speakers,audio_volume_up,audio,train
630,raise the volume to fifty,audio_volume_up,audio,train
631,Volume louder softer,audio_volume_up,audio,train
632,i need to hear the volume of the current music,audio_volume_up,audio,train
633,please increase the volume,audio_volume_up,audio,train
634,could you please yell the answer out to me,audio_volume_up,audio,train
635,please speak loud,audio_volume_up,audio,train
636,on the music player set the volume level at sixty,audio_volume_up,audio,train
637,raise speaker volume,audio_volume_up,audio,train
638,raise the volume of the current music,audio_volume_up,audio,train
639,turn up volume of music,audio_volume_up,audio,train
640,raise your volume,audio_volume_up,audio,train
641,can you turn up the volume on itunes,audio_volume_up,audio,train
642,louder volume please,audio_volume_up,audio,train
643,volume louder please,audio_volume_up,audio,train
644,turn up media volume,audio_volume_up,audio,train
645,could you speak up,audio_volume_up,audio,train
646,increase the volume of the speaker,audio_volume_up,audio,train
647,make the speaker volume on maximum,audio_volume_up,audio,train
648,i need to hear sound on my speakers,audio_volume_up,audio,train
649,up the volume the sound is too low,audio_volume_up,audio,train
650,audio on,audio_volume_up,audio,train
651,speak louder,audio_volume_up,audio,train
652,i can't hear you,audio_volume_up,audio,train
653,turn up your volume,audio_volume_up,audio,train
654,turn up the volume,audio_volume_up,audio,train
655,please increase the volume to maximum,audio_volume_up,audio,train
656,lower my music player volume by fifty percent of its current level,audio_volume_up,audio,train
657,please turn my speakers on google,audio_volume_up,audio,train
658,increase the volume,audio_volume_up,audio,train
659,please turn the volume to the loudest setting,audio_volume_up,audio,train
660,set the music volume to ninety,audio_volume_up,audio,train
661,i need a high volume,audio_volume_up,audio,train
662,make sound louder,audio_volume_up,audio,train
663,up,audio_volume_up,audio,train
664,turn the volume up,audio_volume_up,audio,train
665,i can barely hear you,audio_volume_up,audio,train
666,please decrease the volume of this song,audio_volume_up,audio,train
667,speak louder please,audio_volume_up,audio,train
668,i can't hear you can you say it again louder,audio_volume_up,audio,train
669,i can't hear just increase the volume,audio_volume_up,audio,train
670,please turn up the volume to twenty one,audio_volume_up,audio,train
671,increase volume by two levels,audio_volume_up,audio,train
672,speaker volume increase,audio_volume_up,audio,train
673,turn the volume up on music player,audio_volume_up,audio,train
674,can you turn up the volume,audio_volume_up,audio,train
675,raise volume,audio_volume_up,audio,train
676,hey sound is low can you tune it up,audio_volume_up,audio,train
677,turn up speakers,audio_volume_up,audio,train
678,increase the volume to seventy percent,audio_volume_up,audio,train
679,i need the volume to be louder,audio_volume_up,audio,train
680,increase the volume of the music to ninety,audio_volume_up,audio,train
681,unmute the speaker now,audio_volume_up,audio,train
682,please increase volume,audio_volume_up,audio,train
683,could you speak more softly,audio_volume_up,audio,train
684,i want volume on my speakers,audio_volume_up,audio,train
685,raise the volume to sixty,audio_volume_up,audio,train
686,unmute,audio_volume_up,audio,train
687,increase the volume so that i can hear it in other room,audio_volume_up,audio,train
688,turn up music please,audio_volume_up,audio,train
689,please turn up the speaker volume,audio_volume_up,audio,train
690,more volume please,audio_volume_up,audio,train
691,change my music player volume to eighty percent,audio_volume_up,audio,train
692,i couldn't hear you repeat that louder,audio_volume_up,audio,train
693,turn up volume,audio_volume_up,audio,train
694,turn up the volume on the music,audio_volume_up,audio,train
695,increase the volume a bit,audio_volume_up,audio,train
696,move the volume up a little,audio_volume_up,audio,train
697,can you turn the volume up,audio_volume_up,audio,train
698,please turn up the volume,audio_volume_up,audio,train
699,play it louder,audio_volume_up,audio,train
700,change the volume level to nineteen please,audio_volume_up,audio,train
701,turn the sound up,audio_volume_up,audio,train
702,i am unable to hear you can you speak little loud,audio_volume_up,audio,train
703,turn up,audio_volume_up,audio,train
704,change the speaker volume to sixty five percent,audio_volume_up,audio,train
705,can you turn up your volume,audio_volume_up,audio,train
706,increase volume,audio_volume_up,audio,train
707,please speak up,audio_volume_up,audio,train
708,get louder,audio_volume_up,audio,train
709,increase the volume to fifty,audio_volume_up,audio,train
710,increase volume by one,audio_volume_up,audio,train
711,unmute after,audio_volume_up,audio,train
712,could you speak louder,audio_volume_up,audio,train
713,increase the volume of the left speaker by ten,audio_volume_up,audio,train
714,can you turn it up a little,audio_volume_up,audio,train
715,can you speak louder,audio_volume_up,audio,train
716,louder please,audio_volume_up,audio,train
717,turn up sound,audio_volume_up,audio,train
718,i need you to say that last information again but much louder,audio_volume_up,audio,train
719,do i have a dentist appointment on monday morning,calendar_query,calendar,train
720,do i have a meeting on saturday march twenty fifth,calendar_query,calendar,train
721,is my calendar free for Thursday,calendar_query,calendar,train
722,what important dates are there in my calendar this month,calendar_query,calendar,train
723,tell me about the meetings over a period of time,calendar_query,calendar,train
724,time time is the holiday party at the office,calendar_query,calendar,train
725,today's schedule,calendar_query,calendar,train
726,what have i got going on between three and four pm today,calendar_query,calendar,train
727,hows many more reminders are left,calendar_query,calendar,train
728,is the birthday event on fifteenth of this month true,calendar_query,calendar,train
729,tell me what is on my schedule for today,calendar_query,calendar,train
730,do i have anything planned for the twenty first,calendar_query,calendar,train
731,is my schedule full for tomorrow from eight am to two pm,calendar_query,calendar,train
732,what meetings do i have between eight ten today,calendar_query,calendar,train
733,need information about events before shift ends,calendar_query,calendar,train
734,is there any pending reminder for me,calendar_query,calendar,train
735,when and where is june's birthday party,calendar_query,calendar,train
736,what am i up to this weekend,calendar_query,calendar,train
737,meeting july calendar,calendar_query,calendar,train
738,what day is the meeting on,calendar_query,calendar,train
739,which day this week do i have plans,calendar_query,calendar,train
740,is calendar event true,calendar_query,calendar,train
741,is there any events planned for the next three months,calendar_query,calendar,train
742,tell me what is on my calendar for tomorrow,calendar_query,calendar,train
743,where is the event today,calendar_query,calendar,train
744,search schedules for this week,calendar_query,calendar,train
745,any upcoming events,calendar_query,calendar,train
746,do i have any off days this week,calendar_query,calendar,train
747,rahul marriage reminder,calendar_query,calendar,train
748,when is the next office meeting,calendar_query,calendar,train
749,is there any event today in my calendar,calendar_query,calendar,train
750,where am i supposed to be by this time tomorrow,calendar_query,calendar,train
